,1,2,3,5,7,10,14,21,30,45,60,90
0-10,47.368421052631575,47.368421052631575,44.73684210526316,42.10526315789473,39.473684210526315,45.94594594594595,48.57142857142857,39.39393939393939,24.242424242424242,28.125,14.285714285714285,58.82352941176471
10-20,47.2636815920398,45.0,40.7035175879397,40.10152284263959,46.15384615384615,42.487046632124354,38.21989528795812,42.473118279569896,45.85635359116022,50.0,44.51219512195122,52.56410256410257
20-30,50.21008403361344,47.26890756302521,49.159663865546214,48.529411764705884,50.63025210084034,47.689075630252105,49.159663865546214,50.63025210084034,50.0,49.25690021231423,52.016985138004245,52.391304347826086
30-40,53.46938775510204,51.83673469387755,51.42857142857142,49.38775510204081,53.87755102040816,52.6530612244898,57.55102040816327,56.326530612244895,53.46938775510204,50.61224489795918,48.57142857142857,45.90163934426229
40-60,50.07320644216691,47.87701317715959,47.2913616398243,46.412884333821374,46.412884333821374,46.705710102489014,43.63103953147877,41.874084919472914,41.58125915080527,43.1918008784773,42.89897510980966,36.13569321533923
60-70,45.45454545454545,46.54545454545455,45.81818181818182,47.63636363636364,43.63636363636363,40.36363636363636,42.90909090909091,41.45454545454545,38.54545454545455,41.090909090909086,45.09090909090909,32.846715328467155
70-80,51.48936170212765,49.361702127659576,48.08510638297872,47.65957446808511,46.170212765957444,47.02127659574468,46.170212765957444,53.61702127659574,54.680851063829785,50.851063829787236,49.148936170212764,48.29787234042553
80-90,45.16129032258064,40.86021505376344,41.935483870967744,39.784946236559136,45.16129032258064,38.70967741935484,41.935483870967744,33.33333333333333,39.784946236559136,38.70967741935484,43.01075268817204,39.784946236559136
90-100,34.72222222222222,31.944444444444443,36.11111111111111,37.5,34.72222222222222,31.944444444444443,27.77777777777778,16.666666666666664,11.11111111111111,6.944444444444445,9.722222222222223,20.833333333333336
