,1,2,3,5,7,10,14,21,30,45,60,90
0-10,-0.5469160145482066,-1.229154213147568,-1.3513511481219076,-2.2196196023202335,-2.8602166197406005,-2.743878387970617,-2.3091903635935367,-6.310955316018096,-6.782806942057469,-13.034842903286444,-20.71811870084548,-18.044259536030506
10-20,-0.101047645716592,-0.024614727245040484,-0.3445617409912638,-0.5596984337226103,-0.6377211165321164,-1.3252107986718846,-2.0834437428396,-2.475811052118624,-2.8300825283188367,-4.615994675199223,-6.3727156675707635,-5.815410664042894
20-30,-0.07870869812657925,-0.16453795529034687,-0.2071160839844034,-0.3732446696026816,-0.5418273608507147,-0.9261984976618692,-1.4455063883980708,-1.8514253032082417,-1.9520929307814003,-3.137470338008369,-3.2226156494415052,-6.207765329271801
30-40,0.05331902475388111,0.02074062054121201,0.2218195390914657,0.40571523995500014,0.5443186939306724,1.2990810065037048,2.2685217149921635,1.3143327001208018,0.8553641542437846,-1.6091457679274517,-3.95524402855376,-8.157454972703626
40-60,-0.08257800576215801,-0.19468403859919586,-0.30330465730613126,-0.5823505804063763,-0.9592484558500108,-1.5611687966958112,-2.4770809750102574,-3.3987703559842135,-5.583412032774925,-8.07994557688927,-10.94738130878995,-19.76818046938515
60-70,-0.27194575584133723,-0.3402678053448874,-0.6458323672171189,-1.1887896540252951,-1.5510116938832095,-1.9026099202213713,-2.370184805995226,-4.707342878188315,-7.205384498068024,-8.3101015671563,-10.373884803610853,-14.454555905293361
70-80,-0.10259120867475867,-0.2756215337704446,-0.43087959498313066,-0.7540217328315136,-1.1142291452462263,-1.6726691361365356,-2.575684287689464,-3.397303850771762,-3.506930548629768,-4.948681688512342,-7.586404732155931,-10.29524379369566
80-90,-0.5322841272441942,-1.4597957212505652,-2.187881703695423,-2.659704834153876,-3.3178492965973407,-4.275448619566665,-5.498363441268434,-6.899328598065198,-10.789959960638612,-16.459090398850464,-24.71083065555683,-36.0157622450741
90-100,-1.4381612889456856,-2.2819670697883527,-3.086428463842095,-5.176410102078588,-7.143342607311005,-10.035869561774966,-13.067552066476091,-20.604471914057,-31.423463690264107,-50.750154748900314,-67.96043128324544,-94.4850516044466
