prediction_id,created_at,symbol_name,symbol_code,her_action,reverse_view,confidence,day_number,date,close_price,change_pct_close,result
334,2026-03-11 01:24:56+00:00,元大台灣50,0050,買入,空,,3,2026-03-13,75.95,-0.46,win
334,2026-03-11 01:24:56+00:00,元大台灣50,0050,買入,空,,4,2026-03-16,75.6,-0.92,win
334,2026-03-11 01:24:56+00:00,元大台灣50,0050,買入,空,,5,2026-03-17,76.65,0.46,loss
357,2026-04-02 01:31:49+00:00,元大台灣50,0050,買入,空,,1,2026-04-02,73.95,-2.57,win
357,2026-04-02 01:31:49+00:00,元大台灣50,0050,買入,空,,2,2026-04-07,75.3,-0.79,win
357,2026-04-02 01:31:49+00:00,元大台灣50,0050,買入,空,,3,2026-04-08,79.2,4.35,loss
357,2026-04-02 01:31:49+00:00,元大台灣50,0050,買入,空,,4,2026-04-09,79.15,4.28,loss
357,2026-04-02 01:31:49+00:00,元大台灣50,0050,買入,空,,5,2026-04-10,80.75,6.39,loss
205,2025-01-01 13:20:07+00:00,元大台灣50正2,00631L,買入/全額投入,空,,1,2025-01-02,234.45,-2.45,win
205,2025-01-01 13:20:07+00:00,元大台灣50正2,00631L,買入/全額投入,空,,2,2025-01-03,238.1,-0.94,win
205,2025-01-01 13:20:07+00:00,元大台灣50正2,00631L,買入/全額投入,空,,3,2025-01-06,251.15,4.49,loss
205,2025-01-01 13:20:07+00:00,元大台灣50正2,00631L,買入/全額投入,空,,4,2025-01-07,254.05,5.7,loss
205,2025-01-01 13:20:07+00:00,元大台灣50正2,00631L,買入/全額投入,空,,5,2025-01-08,248.4,3.35,loss
291,2025-11-14 05:12:12+00:00,元大台灣50正2,00631L,停損賣出,多,,1,2025-11-14,327.9,-0.27,loss
291,2025-11-14 05:12:12+00:00,元大台灣50正2,00631L,停損賣出,多,,2,2025-11-17,329.9,0.33,win
291,2025-11-14 05:12:12+00:00,元大台灣50正2,00631L,停損賣出,多,,3,2025-11-18,314.9,-4.23,loss
291,2025-11-14 05:12:12+00:00,元大台灣50正2,00631L,停損賣出,多,,4,2025-11-19,310.85,-5.46,loss
291,2025-11-14 05:12:12+00:00,元大台灣50正2,00631L,停損賣出,多,,5,2025-11-20,329.75,0.29,win
129,2024-07-23 01:37:07+00:00,元大台灣50反向1倍,00632R,買入,空,,1,2024-07-23,3.41,-0.87,win
129,2024-07-23 01:37:07+00:00,元大台灣50反向1倍,00632R,買入,空,,2,2024-07-26,3.51,2.03,loss
129,2024-07-23 01:37:07+00:00,元大台灣50反向1倍,00632R,買入,空,,3,2024-07-29,3.5,1.74,loss
129,2024-07-23 01:37:07+00:00,元大台灣50反向1倍,00632R,買入,空,,4,2024-07-30,3.49,1.45,loss
129,2024-07-23 01:37:07+00:00,元大台灣50反向1倍,00632R,買入,空,,5,2024-07-31,3.49,1.45,loss
130,2024-07-23 01:57:48+00:00,元大台灣50反向1倍,00632R,加碼買入,空,,1,2024-07-23,3.41,-0.87,win
130,2024-07-23 01:57:48+00:00,元大台灣50反向1倍,00632R,加碼買入,空,,2,2024-07-26,3.51,2.03,loss
130,2024-07-23 01:57:48+00:00,元大台灣50反向1倍,00632R,加碼買入,空,,3,2024-07-29,3.5,1.74,loss
130,2024-07-23 01:57:48+00:00,元大台灣50反向1倍,00632R,加碼買入,空,,4,2024-07-30,3.49,1.45,loss
130,2024-07-23 01:57:48+00:00,元大台灣50反向1倍,00632R,加碼買入,空,,5,2024-07-31,3.49,1.45,loss
131,2024-07-24 15:33:49+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,1,2024-07-26,3.51,2.93,win
131,2024-07-24 15:33:49+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,2,2024-07-29,3.5,2.64,win
131,2024-07-24 15:33:49+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,3,2024-07-30,3.49,2.35,win
131,2024-07-24 15:33:49+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,4,2024-07-31,3.49,2.35,win
131,2024-07-24 15:33:49+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,5,2024-08-01,3.43,0.59,win
178,2024-11-18 00:32:45+00:00,元大台灣50反向1倍,00632R,看多,空,,1,2024-11-19,3.3,-0.3,win
178,2024-11-18 00:32:45+00:00,元大台灣50反向1倍,00632R,看多,空,,2,2024-11-20,3.31,0.0,flat
178,2024-11-18 00:32:45+00:00,元大台灣50反向1倍,00632R,看多,空,,3,2024-11-21,3.35,1.21,loss
178,2024-11-18 00:32:45+00:00,元大台灣50反向1倍,00632R,看多,空,,4,2024-11-22,3.29,-0.6,win
178,2024-11-18 00:32:45+00:00,元大台灣50反向1倍,00632R,看多,空,,5,2024-11-25,3.29,-0.6,win
180,2024-11-19 01:03:29+00:00,元大台灣50反向1倍,00632R,被套,空,,1,2024-11-19,3.3,-0.6,win
180,2024-11-19 01:03:29+00:00,元大台灣50反向1倍,00632R,被套,空,,2,2024-11-20,3.31,-0.3,win
180,2024-11-19 01:03:29+00:00,元大台灣50反向1倍,00632R,被套,空,,3,2024-11-21,3.35,0.9,loss
180,2024-11-19 01:03:29+00:00,元大台灣50反向1倍,00632R,被套,空,,4,2024-11-22,3.29,-0.9,win
180,2024-11-19 01:03:29+00:00,元大台灣50反向1倍,00632R,被套,空,,5,2024-11-25,3.29,-0.9,win
181,2024-11-19 03:16:28+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,1,2024-11-19,3.3,-0.6,loss
181,2024-11-19 03:16:28+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,2,2024-11-20,3.31,-0.3,loss
181,2024-11-19 03:16:28+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,3,2024-11-21,3.35,0.9,win
181,2024-11-19 03:16:28+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,4,2024-11-22,3.29,-0.9,loss
181,2024-11-19 03:16:28+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,5,2024-11-25,3.29,-0.9,loss
182,2024-11-20 00:43:55+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,1,2024-11-21,3.35,1.52,win
182,2024-11-20 00:43:55+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,2,2024-11-22,3.29,-0.3,loss
182,2024-11-20 00:43:55+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,3,2024-11-25,3.29,-0.3,loss
182,2024-11-20 00:43:55+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,4,2024-11-26,3.33,0.91,win
182,2024-11-20 00:43:55+00:00,元大台灣50反向1倍,00632R,停損賣出,多,,5,2024-11-27,3.39,2.73,win
243,2025-04-05 14:28:48+00:00,元大台灣50反向1倍,00632R,買入,多,,1,2025-04-07,27.23,9.98,win
243,2025-04-05 14:28:48+00:00,元大台灣50反向1倍,00632R,買入,多,,2,2025-04-08,27.91,12.72,win
243,2025-04-05 14:28:48+00:00,元大台灣50反向1倍,00632R,買入,多,,3,2025-04-09,29.58,19.47,win
243,2025-04-05 14:28:48+00:00,元大台灣50反向1倍,00632R,買入,多,,4,2025-04-10,26.63,7.55,win
243,2025-04-05 14:28:48+00:00,元大台灣50反向1倍,00632R,買入,多,,5,2025-04-11,25.72,3.88,win
262,2025-07-09 16:46:06+00:00,元大台灣50反向1倍,00632R,計畫買入,多,,1,2025-07-11,21.4,-1.38,loss
262,2025-07-09 16:46:06+00:00,元大台灣50反向1倍,00632R,計畫買入,多,,2,2025-07-14,21.58,-0.55,loss
262,2025-07-09 16:46:06+00:00,元大台灣50反向1倍,00632R,計畫買入,多,,3,2025-07-15,21.27,-1.98,loss
262,2025-07-09 16:46:06+00:00,元大台灣50反向1倍,00632R,計畫買入,多,,4,2025-07-16,21.08,-2.86,loss
262,2025-07-09 16:46:06+00:00,元大台灣50反向1倍,00632R,計畫買入,多,,5,2025-07-17,20.91,-3.64,loss
290,2025-11-14 05:12:12+00:00,元大台灣50反向1倍,00632R,買入,空,,1,2025-11-14,17.46,0.29,loss
290,2025-11-14 05:12:12+00:00,元大台灣50反向1倍,00632R,買入,空,,2,2025-11-17,17.42,0.06,loss
290,2025-11-14 05:12:12+00:00,元大台灣50反向1倍,00632R,買入,空,,3,2025-11-18,17.78,2.13,loss
290,2025-11-14 05:12:12+00:00,元大台灣50反向1倍,00632R,買入,空,,4,2025-11-19,17.89,2.76,loss
290,2025-11-14 05:12:12+00:00,元大台灣50反向1倍,00632R,買入,空,,5,2025-11-20,17.37,-0.23,win
332,2026-03-10 01:28:36+00:00,元大S&P石油,00642U,停損賣出,多,,1,2026-03-10,23.35,4.43,win
332,2026-03-10 01:28:36+00:00,元大S&P石油,00642U,停損賣出,多,,2,2026-03-11,22.2,-0.72,loss
332,2026-03-10 01:28:36+00:00,元大S&P石油,00642U,停損賣出,多,,3,2026-03-12,25.16,12.52,win
332,2026-03-10 01:28:36+00:00,元大S&P石油,00642U,停損賣出,多,,4,2026-03-13,25.5,14.04,win
332,2026-03-10 01:28:36+00:00,元大S&P石油,00642U,停損賣出,多,,5,2026-03-16,26.57,18.83,win
352,2026-03-28 08:48:25+00:00,元大S&P石油,00642U,計畫買入,空,,1,2026-03-30,27.5,8.31,loss
352,2026-03-28 08:48:25+00:00,元大S&P石油,00642U,計畫買入,空,,2,2026-03-31,28.0,10.28,loss
352,2026-03-28 08:48:25+00:00,元大S&P石油,00642U,計畫買入,空,,3,2026-04-01,27.72,9.18,loss
352,2026-03-28 08:48:25+00:00,元大S&P石油,00642U,計畫買入,空,,4,2026-04-02,28.48,12.17,loss
352,2026-03-28 08:48:25+00:00,元大S&P石油,00642U,計畫買入,空,,5,2026-04-07,30.94,21.86,loss
353,2026-03-30 01:04:09+00:00,元大S&P石油,00642U,買入,空,,1,2026-03-30,27.5,-1.29,win
353,2026-03-30 01:04:09+00:00,元大S&P石油,00642U,買入,空,,2,2026-03-31,28.0,0.5,loss
353,2026-03-30 01:04:09+00:00,元大S&P石油,00642U,買入,空,,3,2026-04-01,27.72,-0.5,win
353,2026-03-30 01:04:09+00:00,元大S&P石油,00642U,買入,空,,4,2026-04-02,28.48,2.23,loss
353,2026-03-30 01:04:09+00:00,元大S&P石油,00642U,買入,空,,5,2026-04-07,30.94,11.06,loss
356,2026-04-01 00:11:43+00:00,元大S&P石油,00642U,被套,空,,1,2026-04-02,28.48,1.71,loss
356,2026-04-01 00:11:43+00:00,元大S&P石油,00642U,被套,空,,2,2026-04-07,30.94,10.5,loss
356,2026-04-01 00:11:43+00:00,元大S&P石油,00642U,被套,空,,3,2026-04-08,26.53,-5.25,win
356,2026-04-01 00:11:43+00:00,元大S&P石油,00642U,被套,空,,4,2026-04-09,27.42,-2.07,win
356,2026-04-01 00:11:43+00:00,元大S&P石油,00642U,被套,空,,5,2026-04-10,27.3,-2.5,win
17,2026-04-07 02:02:12+00:00,元大S&P石油,00642U,買入,空,,1,2026-04-07,30.94,2.15,loss
17,2026-04-07 02:02:12+00:00,元大S&P石油,00642U,買入,空,,2,2026-04-08,26.53,-12.41,win
17,2026-04-07 02:02:12+00:00,元大S&P石油,00642U,買入,空,,3,2026-04-09,27.42,-9.48,win
17,2026-04-07 02:02:12+00:00,元大S&P石油,00642U,買入,空,,4,2026-04-10,27.3,-9.87,win
303,2026-01-29 01:10:41+00:00,國泰20年美債,00687B,被套,空,,1,2026-01-29,28.0,-0.07,win
303,2026-01-29 01:10:41+00:00,國泰20年美債,00687B,被套,空,,2,2026-01-30,28.11,0.32,loss
303,2026-01-29 01:10:41+00:00,國泰20年美債,00687B,被套,空,,3,2026-02-02,28.47,1.61,loss
303,2026-01-29 01:10:41+00:00,國泰20年美債,00687B,被套,空,,4,2026-02-03,28.16,0.5,loss
303,2026-01-29 01:10:41+00:00,國泰20年美債,00687B,被套,空,,5,2026-02-04,28.21,0.68,loss
306,2026-02-02 05:20:41+00:00,國泰20年美債,00687B,被套,空,,1,2026-02-02,28.47,0.85,loss
306,2026-02-02 05:20:41+00:00,國泰20年美債,00687B,被套,空,,2,2026-02-03,28.16,-0.25,win
306,2026-02-02 05:20:41+00:00,國泰20年美債,00687B,被套,空,,3,2026-02-04,28.21,-0.07,win
306,2026-02-02 05:20:41+00:00,國泰20年美債,00687B,被套,空,,4,2026-02-05,28.29,0.21,loss
306,2026-02-02 05:20:41+00:00,國泰20年美債,00687B,被套,空,,5,2026-02-06,28.54,1.1,loss
20,2026-04-07 00:35:22+00:00,街口布蘭特正2,00715L,被套考慮加碼,空,,1,2026-04-08,46.48,-24.67,win
20,2026-04-07 00:35:22+00:00,街口布蘭特正2,00715L,被套考慮加碼,空,,2,2026-04-09,49.42,-19.9,win
20,2026-04-07 00:35:22+00:00,街口布蘭特正2,00715L,被套考慮加碼,空,,3,2026-04-10,48.73,-21.02,win
16,2026-04-07 02:02:12+00:00,街口布蘭特正2,00715L,買入,空,,1,2026-04-07,66.25,2.16,loss
16,2026-04-07 02:02:12+00:00,街口布蘭特正2,00715L,買入,空,,2,2026-04-08,46.48,-28.33,win
16,2026-04-07 02:02:12+00:00,街口布蘭特正2,00715L,買入,空,,3,2026-04-09,49.42,-23.79,win
16,2026-04-07 02:02:12+00:00,街口布蘭特正2,00715L,買入,空,,4,2026-04-10,48.73,-24.86,win
14,2026-04-08 00:27:22+00:00,街口布蘭特正2,00715L,被套,空,,1,2026-04-09,49.42,-25.4,win
14,2026-04-08 00:27:22+00:00,街口布蘭特正2,00715L,被套,空,,2,2026-04-10,48.73,-26.45,win
11,2026-04-08 01:15:20+00:00,街口布蘭特正2,00715L,被套,空,,1,2026-04-08,46.48,-3.37,win
11,2026-04-08 01:15:20+00:00,街口布蘭特正2,00715L,被套,空,,2,2026-04-09,49.42,2.74,loss
11,2026-04-08 01:15:20+00:00,街口布蘭特正2,00715L,被套,空,,3,2026-04-10,48.73,1.31,loss
133,2024-07-29 06:58:52+00:00,國泰永續高股息,00878,買入,空,,1,2024-07-30,22.92,-0.78,win
133,2024-07-29 06:58:52+00:00,國泰永續高股息,00878,買入,空,,2,2024-07-31,22.97,-0.56,win
133,2024-07-29 06:58:52+00:00,國泰永續高股息,00878,買入,空,,3,2024-08-01,23.36,1.13,loss
133,2024-07-29 06:58:52+00:00,國泰永續高股息,00878,買入,空,,4,2024-08-02,22.87,-1.0,win
133,2024-07-29 06:58:52+00:00,國泰永續高股息,00878,買入,空,,5,2024-08-05,21.32,-7.71,win
361,2024-04-29 01:38:29+00:00,群益台灣精選高息,00919,買入,空,,1,2024-04-29,24.82,0.28,loss
361,2024-04-29 01:38:29+00:00,群益台灣精選高息,00919,買入,空,,2,2024-04-30,24.72,-0.12,win
361,2024-04-29 01:38:29+00:00,群益台灣精選高息,00919,買入,空,,3,2024-05-02,24.57,-0.73,win
361,2024-04-29 01:38:29+00:00,群益台灣精選高息,00919,買入,空,,4,2024-05-03,24.57,-0.73,win
361,2024-04-29 01:38:29+00:00,群益台灣精選高息,00919,買入,空,,5,2024-05-06,24.73,-0.08,win
302,2026-01-29 01:10:41+00:00,復華未來50,00922,買入,空,,1,2026-01-29,28.98,-0.58,win
302,2026-01-29 01:10:41+00:00,復華未來50,00922,買入,空,,2,2026-01-30,28.49,-2.26,win
302,2026-01-29 01:10:41+00:00,復華未來50,00922,買入,空,,3,2026-02-02,28.03,-3.84,win
302,2026-01-29 01:10:41+00:00,復華未來50,00922,買入,空,,4,2026-02-03,28.65,-1.72,win
302,2026-01-29 01:10:41+00:00,復華未來50,00922,買入,空,,5,2026-02-04,28.71,-1.51,win
305,2026-02-02 05:20:41+00:00,復華未來50,00922,被套,空,,1,2026-02-02,28.03,-0.43,win
305,2026-02-02 05:20:41+00:00,復華未來50,00922,被套,空,,2,2026-02-03,28.65,1.78,loss
305,2026-02-02 05:20:41+00:00,復華未來50,00922,被套,空,,3,2026-02-04,28.71,1.99,loss
305,2026-02-02 05:20:41+00:00,復華未來50,00922,被套,空,,4,2026-02-05,28.27,0.43,loss
305,2026-02-02 05:20:41+00:00,復華未來50,00922,被套,空,,5,2026-02-06,28.23,0.28,loss
311,2026-02-06 01:17:38+00:00,復華未來50,00922,買入,空,,1,2026-02-06,28.23,0.97,loss
311,2026-02-06 01:17:38+00:00,復華未來50,00922,買入,空,,2,2026-02-09,29.07,3.97,loss
311,2026-02-06 01:17:38+00:00,復華未來50,00922,買入,空,,3,2026-02-10,29.62,5.94,loss
311,2026-02-06 01:17:38+00:00,復華未來50,00922,買入,空,,4,2026-02-11,30.16,7.87,loss
311,2026-02-06 01:17:38+00:00,復華未來50,00922,買入,空,,5,2026-02-23,30.3,8.37,loss
358,2026-04-02 04:30:06+00:00,復華未來50,00922,買入,空,,1,2026-04-02,27.43,-2.63,win
358,2026-04-02 04:30:06+00:00,復華未來50,00922,買入,空,,2,2026-04-07,27.84,-1.17,win
358,2026-04-02 04:30:06+00:00,復華未來50,00922,買入,空,,3,2026-04-08,29.36,4.22,loss
358,2026-04-02 04:30:06+00:00,復華未來50,00922,買入,空,,4,2026-04-09,29.35,4.19,loss
358,2026-04-02 04:30:06+00:00,復華未來50,00922,買入,空,,5,2026-04-10,29.9,6.14,loss
30,2024-04-19 01:15:11+00:00,元大台灣價值高息,00940,被套加攤平,空,,1,2024-04-19,9.39,-1.16,win
30,2024-04-19 01:15:11+00:00,元大台灣價值高息,00940,被套加攤平,空,,2,2024-04-22,9.26,-2.53,win
30,2024-04-19 01:15:11+00:00,元大台灣價值高息,00940,被套加攤平,空,,3,2024-04-23,9.3,-2.11,win
30,2024-04-19 01:15:11+00:00,元大台灣價值高息,00940,被套加攤平,空,,4,2024-04-24,9.54,0.42,loss
30,2024-04-19 01:15:11+00:00,元大台灣價值高息,00940,被套加攤平,空,,5,2024-04-25,9.44,-0.63,win
